pid,gr_liv_area,sale_price,ms_sub_class,ms_zoning,lot_frontage,lot_area,alley,lot_shape,land_contour,lot_config,land_slope,neighborhood,bldg_type,house_style,overall_qual,overall_cond,roof_style,exterior1st,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmt_fin_type1,bsmt_fin_sf1,bsmt_fin_type2,bsmt_fin_sf2,bsmt_unf_sf,total_bsmt_sf,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abv_gr,kitchen_abv_gr,kitchen_qual,tot_rms_abv_grd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3_ssn_porch,screen_porch,pool_area,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,sale_condition,log_sale_price,near_rr,near_main_rd,near_pos,house_age_at_sale,construction_age_at_sale
903205085,1167,144000,30,RL,98.0,8731,NA,IR1,Lvl,Inside,Gtl,BrkSide,1Fam,1Story,5,5,Gable,Stucco,None,0.0,TA,Fa,BrkTil,TA,TA,No,BLQ,645.0,Unf,0.0,270.0,915.0,TA,1,SBrkr,1167,0,0,0.0,0.0,1,0,3,1,TA,6,Maj1,1,Gd,Detchd,1972.0,Unf,2.0,495.0,TA,TA,Y,0,0,216,0,126,0,NA,NA,0,5,2007,WD ,Normal,11.877568578558138,0,0,0,87,57
531450120,1730,171500,60,RL,70.0,7703,NA,Reg,Lvl,Inside,Gtl,SawyerW,1Fam,2Story,6,6,Gable,HdBoard,None,0.0,Gd,Gd,PConc,Gd,Gd,No,GLQ,52.0,Rec,364.0,400.0,816.0,Ex,1,SBrkr,833,897,0,0.0,0.0,2,1,3,1,Gd,6,Typ,0,NA,Attchd,1992.0,RFn,2.0,528.0,TA,TA,Y,0,91,0,0,168,0,NA,NA,0,11,2009,WD ,Normal,12.052338545588132,0,0,0,17,17
902205130,960,108500,30,RM,50.0,6000,NA,Reg,Lvl,Inside,Gtl,OldTown,1Fam,1Story,4,4,Hip,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,250.0,Unf,0.0,710.0,960.0,Gd,1,FuseA,960,0,0,0.0,0.0,1,0,2,1,Fa,5,Typ,0,NA,Detchd,1997.0,Unf,1.0,308.0,TA,TA,Y,0,0,168,0,0,0,NA,NA,0,7,2007,WD ,Normal,11.594505451962652,0,0,0,87,57
904100140,2403,244400,70,RL,65.0,24090,NA,Reg,Lvl,Inside,Gtl,ClearCr,1Fam,2Story,7,7,Gable,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,Mn,Unf,0.0,Unf,0.0,1032.0,1032.0,Ex,1,SBrkr,1207,1196,0,0.0,0.0,2,0,4,1,TA,10,Typ,2,TA,Attchd,1940.0,Unf,1.0,349.0,TA,TA,Y,56,0,318,0,0,0,NA,NA,0,6,2010,COD,Normal,12.406561506279576,0,0,0,70,60
923229140,1676,196000,20,RL,61.0,33983,NA,IR1,Lvl,Inside,Gtl,Mitchel,1Fam,1Story,5,6,Gable,Plywood,None,0.0,TA,Fa,PConc,TA,TA,Mn,ALQ,1112.0,Unf,0.0,48.0,1160.0,TA,1,SBrkr,1676,0,0,1.0,0.0,1,1,3,1,Gd,6,Mod,2,TA,Attchd,1977.0,RFn,2.0,672.0,TA,TA,P,690,90,0,0,0,0,GdPrv,NA,0,5,2007,WD ,Normal,12.185869938212656,0,0,0,30,13
903456060,1077,91000,30,RM,60.0,9786,NA,Reg,Lvl,Inside,Gtl,IDOTRR,1Fam,1Story,3,4,Hip,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,1007.0,1007.0,Fa,0,SBrkr,1077,0,0,0.0,0.0,1,0,3,1,TA,6,Typ,1,Gd,Detchd,1922.0,Unf,1.0,210.0,TA,Fa,P,0,100,48,0,0,0,NA,NA,0,5,2006,WD ,Normal,11.418614785498988,0,0,0,84,56
528431120,1861,257000,60,RL,73.0,9801,NA,Reg,Lvl,Inside,Gtl,Somerst,1Fam,2Story,8,5,Gable,VinylSd,Stone,156.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1341.0,1341.0,Ex,1,SBrkr,1341,520,0,0.0,0.0,3,0,3,1,Gd,7,Typ,1,Gd,BuiltIn,2007.0,RFn,3.0,851.0,TA,TA,Y,144,60,0,0,0,0,NA,NA,0,7,2008,WD ,Normal,12.456831363877356,0,0,0,1,1
905107220,1458,165000,20,RL,65.0,9535,NA,IR1,Lvl,Inside,Gtl,Sawyer,1Fam,1Story,5,5,Gable,HdBoard,BrkFace,450.0,TA,TA,CBlock,TA,TA,No,BLQ,194.0,LwQ,982.0,0.0,1176.0,TA,1,SBrkr,1458,0,0,1.0,0.0,1,1,3,1,TA,7,Typ,1,TA,Attchd,1967.0,Unf,2.0,512.0,TA,TA,Y,284,0,0,0,0,0,MnPrv,NA,0,7,2006,WD ,Normal,12.013700752882718,0,0,0,39,39
903458170,1208,103000,30,RM,52.0,6240,Grvl,Reg,Lvl,Inside,Gtl,IDOTRR,1Fam,1.5Fin,4,5,Gable,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,152.0,Unf,0.0,628.0,780.0,TA,1,FuseA,848,0,360,0.0,0.0,1,0,2,1,TA,5,Typ,0,NA,Detchd,1962.0,Unf,2.0,539.0,TA,TA,Y,0,23,112,0,0,0,NA,NA,0,1,2009,WD ,Normal,11.542484267211773,0,0,0,84,59
534202030,1214,143000,20,RL,80.0,10355,NA,IR1,Lvl,Corner,Gtl,NAmes,1Fam,1Story,5,5,Gable,MetalSd,BrkFace,196.0,TA,TA,CBlock,TA,TA,No,BLQ,695.0,Unf,0.0,519.0,1214.0,TA,1,SBrkr,1214,0,0,0.0,0.0,2,0,3,1,TA,5,Typ,1,Fa,Attchd,1967.0,RFn,1.0,318.0,TA,TA,Y,0,111,0,0,0,0,NA,NA,0,7,2007,WD ,Normal,11.870599909242044,0,0,0,40,40
527127140,1593,286000,120,RL,41.0,4923,NA,Reg,Lvl,Inside,Gtl,StoneBr,TwnhsE,1Story,8,5,Gable,CemntBd,None,0.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1153.0,Unf,0.0,440.0,1593.0,Ex,1,SBrkr,1593,0,0,1.0,0.0,1,1,0,1,Ex,5,Typ,1,Gd,Attchd,2001.0,Fin,2.0,682.0,TA,TA,Y,0,120,0,0,224,0,NA,NA,0,8,2008,WD ,Normal,12.56374708980199,0,0,0,7,6
535101150,1560,126000,90,RL,63.0,8668,NA,Reg,Lvl,Corner,Gtl,NAmes,Duplex,1Story,5,5,Gable,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1560.0,1560.0,TA,1,SBrkr,1560,0,0,0.0,0.0,2,0,4,2,TA,8,Typ,0,NA,Detchd,1968.0,Unf,3.0,792.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,5,2007,WD ,Normal,11.744037185933616,0,0,0,39,39
535402070,1086,159950,80,RL,85.0,13400,NA,Reg,Lvl,Inside,Gtl,NAmes,1Fam,SLvl,5,5,Gable,VinylSd,BrkFace,1047.0,TA,TA,CBlock,TA,TA,Av,ALQ,516.0,BLQ,128.0,380.0,1024.0,TA,1,SBrkr,1086,0,0,1.0,0.0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1966.0,RFn,2.0,484.0,TA,TA,Y,0,0,0,0,0,0,GdWo,NA,0,6,2006,WD ,Normal,11.982616545377663,0,0,0,40,40
902403070,1470,140750,70,RM,60.0,10560,NA,Reg,Lvl,Inside,Gtl,OldTown,1Fam,2Story,6,7,Gable,Wd Sdng,None,0.0,TA,TA,CBlock,Fa,TA,No,Rec,283.0,Unf,0.0,455.0,738.0,Ex,1,SBrkr,868,602,0,0.0,0.0,1,1,2,1,TA,6,Min1,0,NA,Detchd,1970.0,Unf,2.0,624.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,6,2010,WD ,Normal,11.854740546001937,0,0,0,88,16
528477070,1795,270000,60,FV,84.0,10603,NA,Reg,Lvl,Inside,Gtl,Somerst,1Fam,2Story,8,5,Hip,VinylSd,Stone,121.0,Gd,TA,PConc,Ex,Gd,No,GLQ,682.0,Unf,0.0,218.0,900.0,Ex,1,SBrkr,909,886,0,1.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2006.0,Fin,3.0,782.0,TA,TA,Y,168,45,0,0,0,0,NA,NA,0,7,2009,WD ,Normal,12.506177237980513,0,0,0,3,3
908127100,816,118500,90,RL,81.0,11841,NA,Reg,Lvl,Inside,Gtl,Edwards,Duplex,SFoyer,6,5,Gable,HdBoard,BrkFace,104.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,816.0,Unf,0.0,0.0,816.0,TA,1,SBrkr,816,0,0,1.0,0.0,1,0,3,1,TA,5,Typ,0,NA,NA,,NA,0.0,0.0,NA,NA,Y,0,32,0,0,0,0,NA,NA,0,5,2007,WD ,Normal,11.682668239557325,0,0,0,17,17
902301080,1284,110000,50,RM,50.0,3500,Grvl,Reg,Lvl,Inside,Gtl,OldTown,1Fam,1.5Fin,5,7,Gable,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,312.0,Unf,0.0,408.0,720.0,TA,1,SBrkr,720,564,0,0.0,0.0,1,1,2,1,TA,5,Typ,0,NA,Detchd,1948.0,Unf,1.0,240.0,TA,TA,Y,0,35,0,0,0,0,MnWw,NA,0,4,2009,WD ,Normal,11.608235644774552,0,0,0,62,59
903475100,1427,123000,70,RM,80.0,5775,NA,IR2,Bnk,Corner,Mod,OldTown,1Fam,2Story,6,7,Gable,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,483.0,483.0,Ex,1,SBrkr,741,686,0,0.0,0.0,1,0,3,1,Gd,7,Typ,0,NA,Attchd,1915.0,Unf,1.0,379.0,TA,TA,Y,0,24,112,0,0,0,NA,NA,0,2,2009,WD ,Normal,11.719939634354557,0,1,0,94,7
903226150,949,119000,30,RM,50.0,6000,NA,Reg,HLS,Inside,Gtl,BrkSide,1Fam,1Story,5,7,Gable,Wd Sdng,None,0.0,TA,Fa,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,949.0,949.0,Ex,1,SBrkr,949,0,0,0.0,0.0,1,0,2,1,TA,5,Typ,1,Fa,Detchd,1924.0,Unf,2.0,370.0,TA,TA,Y,0,0,48,0,0,0,NA,NA,0,7,2008,WD ,Normal,11.686878772093667,0,0,0,84,5
902207080,1163,126175,20,RM,49.0,5820,NA,Reg,Lvl,Inside,Gtl,OldTown,1Fam,1Story,3,8,Gable,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,256.0,Unf,0.0,906.0,1162.0,Ex,1,SBrkr,1163,0,0,1.0,0.0,1,0,3,1,TA,6,Typ,0,NA,Attchd,1955.0,Unf,1.0,220.0,Fa,TA,Y,142,98,0,0,0,0,NA,NA,0,7,2006,WD ,Normal,11.745425111208464,0,0,0,51,1
535450210,1224,132000,50,RL,60.0,8064,NA,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1.5Fin,6,8,Gable,WdShing,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,481.0,Rec,174.0,161.0,816.0,TA,1,SBrkr,816,408,0,1.0,0.0,1,0,3,1,TA,5,Typ,0,NA,Detchd,1950.0,Unf,1.0,280.0,TA,TA,Y,414,0,0,0,0,0,GdWo,NA,0,5,2010,WD ,Normal,11.790557201568507,0,1,0,62,6
535153070,1194,148000,20,RL,73.0,8760,NA,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,6,6,Hip,MetalSd,BrkFace,220.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1194.0,1194.0,TA,1,SBrkr,1194,0,0,1.0,0.0,1,0,3,1,TA,6,Typ,0,NA,Attchd,1959.0,RFn,1.0,312.0,TA,TA,Y,0,0,120,0,0,0,NA,NA,0,4,2010,WD ,Normal,11.904967552746252,0,0,0,51,51
905105170,943,134500,20,RL,65.0,8398,NA,IR1,Lvl,Inside,Gtl,Sawyer,1Fam,1Story,5,5,Gable,MetalSd,BrkFace,323.0,TA,Gd,CBlock,TA,TA,No,LwQ,114.0,BLQ,529.0,300.0,943.0,TA,1,SBrkr,943,0,0,1.0,0.0,1,0,2,1,TA,5,Typ,0,NA,Detchd,1972.0,Unf,2.0,528.0,TA,TA,Y,132,0,0,0,0,0,NA,NA,0,6,2007,WD ,Normal,11.809319478024031,0,0,0,40,40
904101170,1588,134432,50,RL,80.0,17120,NA,Reg,Lvl,Inside,Gtl,ClearCr,1Fam,1.5Fin,4,4,Gable,WdShing,None,0.0,TA,TA,CBlock,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,TA,1,SBrkr,1120,468,0,0.0,0.0,2,0,4,1,TA,7,Min2,1,Gd,Detchd,1991.0,Fin,2.0,680.0,TA,TA,N,0,59,0,0,0,0,NA,NA,0,7,2008,WD ,Normal,11.808813773969108,0,1,0,49,49
907290080,1836,216837,20,RL,70.0,9100,NA,Reg,Lvl,Inside,Gtl,CollgCr,1Fam,1Story,7,5,Hip,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,0.0,1836.0,1860.0,Ex,1,SBrkr,1836,0,0,0.0,0.0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,2004.0,Fin,2.0,484.0,TA,TA,Y,120,33,0,0,0,0,NA,NA,0,10,2006,WD ,Normal,12.28690119819279,0,0,0,2,1
526354070,2112,206900,60,RL,85.0,11075,NA,Reg,Lvl,Inside,Gtl,NAmes,1Fam,2Story,6,5,Gable,HdBoard,None,0.0,TA,TA,CBlock,Fa,TA,Mn,ALQ,500.0,LwQ,276.0,176.0,952.0,TA,1,SBrkr,1092,1020,0,0.0,0.0,2,1,4,1,TA,9,Typ,2,Gd,Attchd,1969.0,Unf,2.0,576.0,TA,TA,Y,280,0,0,0,0,0,NA,NA,0,6,2008,WD ,Normal,12.239990863733636,0,0,0,39,39
903458060,1196,109900,30,RM,40.0,4800,NA,Reg,Lvl,Inside,Gtl,IDOTRR,1Fam,1Story,4,7,Gable,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,197.0,Unf,0.0,999.0,1196.0,Ex,1,FuseA,1196,0,0,1.0,0.0,1,0,2,1,TA,5,Typ,0,NA,Detchd,1957.0,Unf,2.0,440.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,7,2007,WD ,Normal,11.607326140391711,0,0,0,91,17
532479050,1037,129000,20,RL,44.0,10751,NA,IR1,Lvl,CulDSac,Gtl,Sawyer,1Fam,1Story,5,5,Gable,Plywood,BrkFace,44.0,TA,TA,CBlock,Fa,TA,Gd,ALQ,787.0,Unf,0.0,250.0,1037.0,TA,1,SBrkr,1037,0,0,1.0,0.0,1,0,2,1,TA,5,Typ,0,NA,Attchd,1974.0,RFn,2.0,431.0,TA,TA,Y,136,47,0,0,0,0,NA,NA,0,8,2007,WD ,Normal,11.76756768334381,1,0,0,33,33
527427090,767,133000,120,RH,34.0,4058,NA,Reg,Lvl,Inside,Gtl,NAmes,TwnhsE,SFoyer,7,5,Gable,MetalSd,BrkFace,182.0,TA,TA,PConc,Gd,TA,Av,GLQ,584.0,LwQ,139.0,0.0,723.0,Ex,1,SBrkr,767,0,0,1.0,0.0,1,0,1,1,TA,4,Typ,0,NA,Attchd,1998.0,Fin,1.0,367.0,TA,TA,Y,120,40,0,0,0,0,NA,NA,0,6,2007,WD ,Normal,11.79810440720389,0,0,0,9,9
905109170,1483,270000,20,RL,65.0,20062,NA,IR1,Low,Inside,Mod,ClearCr,1Fam,1Story,7,7,Hip,Wd Sdng,None,0.0,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,1092.0,Unf,0.0,328.0,1420.0,Gd,1,SBrkr,1483,0,0,1.0,0.0,1,1,1,1,TA,4,Typ,2,TA,Attchd,1977.0,RFn,2.0,690.0,TA,TA,Y,496,0,0,0,0,0,NA,NA,0,4,2010,WD ,Normal,12.506177237980513,0,0,0,33,9
905479110,1164,125000,190,RL,68.0,10880,NA,Reg,Lvl,Inside,Gtl,Edwards,2fmCon,1Story,5,5,Gable,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1040.0,Unf,0.0,124.0,1164.0,TA,0,SBrkr,1164,0,0,1.0,0.0,1,0,3,1,TA,5,Typ,0,NA,Detchd,1950.0,Unf,1.0,240.0,TA,TA,Y,0,48,0,0,0,0,NA,NA,0,8,2008,ConLD,Normal,11.736069016284436,0,0,0,58,58
907187040,1873,235500,60,RL,47.0,10820,NA,IR2,Lvl,CulDSac,Gtl,CollgCr,1Fam,2Story,7,5,Gable,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,342.0,Unf,0.0,646.0,988.0,Ex,1,SBrkr,988,885,0,0.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1999.0,RFn,2.0,597.0,TA,TA,Y,202,123,0,0,0,0,NA,NA,0,3,2007,WD ,Normal,12.36946619243861,0,0,0,8,8
909451040,1032,115000,160,RM,24.0,1733,NA,Reg,Lvl,Inside,Gtl,Blueste,Twnhs,2Story,6,6,Gable,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,516.0,516.0,TA,1,SBrkr,516,516,0,0.0,0.0,1,0,2,1,TA,5,Typ,1,TA,Detchd,1980.0,Unf,2.0,452.0,TA,TA,Y,279,0,0,0,0,0,GdPrv,NA,0,5,2009,WD ,Normal,11.652687407345388,0,0,0,29,29
905475160,1089,125000,20,RL,62.0,7440,NA,Reg,Lvl,Inside,Gtl,Edwards,1Fam,1Story,5,6,Gable,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,173.0,Unf,0.0,916.0,1089.0,TA,1,SBrkr,1089,0,0,1.0,0.0,1,0,3,1,TA,5,Typ,1,Gd,Detchd,1954.0,RFn,1.0,252.0,TA,TA,P,328,0,0,0,0,0,MnPrv,NA,0,9,2009,WD ,Normal,11.736069016284436,0,0,0,55,55
534250370,2715,299800,60,RL,65.0,8963,NA,IR1,Lvl,Inside,Gtl,NWAmes,1Fam,2Story,8,9,Hip,VinylSd,BrkFace,289.0,Ex,Gd,CBlock,TA,Gd,No,GLQ,575.0,ALQ,80.0,487.0,1142.0,Ex,1,SBrkr,1175,1540,0,0.0,1.0,3,1,4,1,Gd,11,Typ,2,TA,BuiltIn,1994.0,Fin,2.0,831.0,TA,TA,Y,0,204,0,0,0,0,NA,NA,0,7,2008,WD ,Normal,12.610870864650634,0,0,0,32,12
905377010,1229,135000,20,RL,65.0,17140,NA,Reg,Lvl,Inside,Gtl,Edwards,1Fam,1Story,4,6,Gable,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1059.0,Unf,0.0,75.0,1134.0,Ex,1,FuseA,1229,0,0,0.0,0.0,1,0,3,1,TA,6,Typ,0,NA,Attchd,1956.0,RFn,1.0,284.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,4,2009,WD ,Normal,11.813030057420567,0,0,0,53,53
908208020,1121,140000,20,RM,80.0,8546,NA,Reg,Lvl,Corner,Gtl,Edwards,1Fam,1Story,4,5,Gable,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1121.0,1121.0,Ex,1,SBrkr,1121,0,0,0.0,0.0,2,0,2,1,TA,5,Typ,0,NA,Attchd,2003.0,RFn,2.0,440.0,TA,TA,Y,132,64,0,0,0,0,NA,NA,0,3,2010,WD ,Normal,11.84939770159144,0,0,0,7,6
531479020,784,76000,45,RH,60.0,9000,NA,Reg,Lvl,Corner,Gtl,SawyerW,1Fam,1.5Unf,6,3,Gable,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,Fa,No,Unf,0.0,Unf,0.0,784.0,784.0,TA,0,FuseA,784,0,0,0.0,0.0,1,0,2,1,TA,5,Typ,0,NA,Detchd,1950.0,Unf,2.0,360.0,Fa,Fa,N,0,0,91,0,0,0,NA,NA,0,10,2009,WD ,Normal,11.238488619268468,0,0,0,81,59
909428280,1902,335000,20,RL,100.0,17500,NA,Reg,Lvl,Inside,Gtl,Crawfor,1Fam,1Story,7,8,Gable,BrkFace,None,0.0,Gd,Gd,PConc,Gd,TA,Av,GLQ,1406.0,Unf,0.0,496.0,1902.0,TA,1,SBrkr,1902,0,0,1.0,0.0,2,0,3,1,Ex,7,Typ,2,TA,Attchd,1959.0,Fin,2.0,567.0,TA,TA,Y,0,207,162,0,0,0,NA,NA,0,5,2010,WD ,Normal,12.721885810807205,0,0,1,51,8
535454070,1385,166000,50,RL,71.0,8520,NA,Reg,Lvl,Corner,Gtl,NAmes,1Fam,1.5Fin,5,4,Gable,BrkFace,None,0.0,TA,Fa,CBlock,TA,TA,No,Rec,507.0,Unf,0.0,403.0,910.0,Fa,1,SBrkr,910,475,0,0.0,0.0,2,0,4,1,TA,6,Typ,0,NA,Detchd,2000.0,Unf,2.0,720.0,TA,TA,Y,0,0,0,0,0,0,MnPrv,NA,0,6,2010,WD ,Normal,12.01974306733868,0,1,0,58,58
535304020,1008,139500,20,RL,66.0,12778,NA,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,6,Gable,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,658.0,Unf,0.0,350.0,1008.0,Ex,1,FuseA,1008,0,0,1.0,0.0,1,0,2,1,TA,4,Typ,0,NA,Attchd,1952.0,RFn,1.0,280.0,TA,TA,Y,0,154,0,0,0,0,MnPrv,NA,0,1,2006,WD ,Normal,11.845819880243557,0,0,0,54,3
527131110,1682,247900,120,RL,45.0,6264,NA,IR1,Lvl,Corner,Gtl,StoneBr,1Fam,1Story,8,5,Gable,CemntBd,None,0.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,656.0,Unf,0.0,1008.0,1664.0,Ex,1,SBrkr,1682,0,0,1.0,0.0,1,1,1,1,Gd,6,Min1,1,TA,Attchd,1997.0,Fin,2.0,528.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,7,2008,WD ,Normal,12.420780718023282,0,0,0,11,11
534403280,1251,160000,20,RL,80.0,8800,NA,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,6,6,Hip,HdBoard,BrkFace,425.0,TA,TA,CBlock,TA,TA,No,BLQ,553.0,Unf,0.0,698.0,1251.0,TA,1,SBrkr,1251,0,0,1.0,0.0,1,0,3,1,TA,6,Typ,2,Gd,Attchd,1964.0,RFn,1.0,461.0,TA,TA,Y,0,116,0,0,0,0,MnPrv,Shed,700,3,2006,WD ,Normal,11.982929094215963,0,0,0,42,42
527107040,1572,168000,60,RL,65.0,10364,NA,IR1,Lvl,Inside,Gtl,Gilbert,1Fam,2Story,6,5,Gable,MetalSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,806.0,806.0,Gd,1,SBrkr,806,766,0,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1995.0,Fin,2.0,373.0,TA,TA,Y,0,40,0,0,0,0,NA,NA,0,5,2007,WD ,Normal,12.031719258385396,0,0,0,12,11
907270040,2452,267000,60,RL,66.0,16226,NA,IR3,Lvl,Inside,Gtl,CollgCr,1Fam,2Story,8,5,Gable,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,281.0,Unf,0.0,747.0,1028.0,Ex,1,SBrkr,1210,1242,0,0.0,0.0,2,1,4,1,Gd,9,Typ,1,TA,BuiltIn,1998.0,Fin,2.0,683.0,TA,TA,Y,208,50,0,0,0,0,NA,NA,0,5,2007,WD ,Normal,12.495003937382387,0,0,0,9,8
903455140,1040,127500,30,RM,60.0,7200,NA,Reg,Lvl,Corner,Gtl,IDOTRR,1Fam,1Story,6,7,Gable,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1040.0,1040.0,Gd,1,SBrkr,1040,0,0,0.0,0.0,1,0,2,1,TA,5,Typ,0,NA,Detchd,1993.0,Unf,2.0,320.0,TA,TA,Y,0,132,0,0,0,0,NA,NA,0,7,2008,WD ,Normal,11.755871643580615,0,0,0,83,16
907180040,1786,204750,60,RL,69.0,9337,NA,IR1,Lvl,Inside,Gtl,CollgCr,1Fam,2Story,6,5,Gable,VinylSd,None,0.0,TA,Gd,PConc,Gd,TA,No,GLQ,648.0,Unf,0.0,176.0,824.0,Ex,1,SBrkr,905,881,0,1.0,0.0,2,1,3,1,Gd,7,Typ,0,NA,Attchd,1997.0,RFn,2.0,684.0,TA,TA,Y,0,162,0,0,0,0,NA,NA,0,5,2007,WD ,Normal,12.229545001715316,0,0,0,10,10
528106020,2402,555000,20,RL,105.0,15431,NA,Reg,Lvl,Inside,Gtl,NridgHt,1Fam,1Story,10,5,Hip,VinylSd,Stone,200.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1767.0,ALQ,539.0,788.0,3094.0,Ex,1,SBrkr,2402,0,0,1.0,0.0,2,0,2,1,Ex,10,Typ,2,Gd,Attchd,2008.0,Fin,3.0,672.0,TA,TA,Y,0,72,0,0,170,0,NA,NA,0,4,2009,WD ,Normal,13.226723392728571,0,0,0,1,1
528228285,1145,160000,120,RL,43.0,3203,NA,Reg,Lvl,Inside,Gtl,Blmngtn,TwnhsE,1Story,7,5,Gable,VinylSd,BrkFace,14.0,Gd,TA,PConc,Gd,TA,Av,GLQ,16.0,Unf,0.0,1129.0,1145.0,Ex,1,SBrkr,1145,0,0,0.0,0.0,2,0,2,1,Gd,6,Typ,0,NA,Attchd,2006.0,Fin,2.0,437.0,TA,TA,Y,100,116,0,0,0,0,NA,NA,0,1,2010,WD ,Normal,11.982929094215963,0,0,0,4,4
907262080,1909,197000,60,RL,70.0,8726,NA,Reg,Lvl,Inside,Gtl,CollgCr,1Fam,2Story,7,5,Gable,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,872.0,872.0,Ex,1,SBrkr,872,1037,0,0.0,0.0,2,1,4,1,Gd,8,Typ,0,NA,BuiltIn,2002.0,RFn,2.0,529.0,TA,TA,Y,0,108,0,0,0,0,NA,NA,0,9,2006,WD ,Normal,12.190959007720126,0,0,0,4,4
923225260,2521,151400,160,RM,42.0,3964,NA,Reg,Lvl,Inside,Gtl,MeadowV,TwnhsE,2Story,6,4,Gable,CemntBd,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,837.0,Unf,0.0,105.0,942.0,Gd,1,SBrkr,1291,1230,0,1.0,0.0,2,1,5,1,TA,10,Maj1,1,Gd,Attchd,1973.0,Fin,2.0,576.0,TA,TA,Y,728,20,0,0,0,0,GdPrv,NA,0,6,2006,WD ,Normal,11.927680619985486,0,0,0,33,33
535383060,599,59000,30,RL,90.0,5400,NA,Reg,Lvl,Inside,Gtl,OldTown,1Fam,1Story,2,5,Gable,Stucco,None,0.0,Fa,TA,PConc,Fa,TA,No,Unf,0.0,Unf,0.0,416.0,416.0,Gd,0,FuseA,599,0,0,1.0,0.0,1,0,2,1,Gd,4,Typ,0,NA,NA,,NA,0.0,0.0,NA,NA,N,0,81,0,0,0,0,NA,NA,0,6,2009,WD ,Normal,10.985292722887856,0,1,0,69,59
