pid,gr_liv_area,sale_price,lot_frontage,lot_area,lot_shape,land_slope,overall_qual,overall_cond,mas_vnr_area,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,bsmt_fin_type1,bsmt_fin_sf1,bsmt_fin_type2,bsmt_fin_sf2,bsmt_unf_sf,total_bsmt_sf,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abv_gr,kitchen_abv_gr,kitchen_qual,tot_rms_abv_grd,functional,fireplaces,fireplace_qu,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3_ssn_porch,screen_porch,pool_area,fence,misc_val,mo_sold,log_sale_price,near_rr,near_main_rd,near_pos,house_age_at_sale,construction_age_at_sale,land_contour_bnk,land_contour_hls,land_contour_low,alley_grvl,alley_pave,lot_config_corner,lot_config_culdsac,lot_config_fr2,lot_config_fr3,neighborhood_blmngtn,neighborhood_blueste,neighborhood_brdale,neighborhood_brkside,neighborhood_clearcr,neighborhood_collgcr,neighborhood_crawfor,neighborhood_edwards,neighborhood_gilbert,neighborhood_greens,neighborhood_grnhill,neighborhood_idotrr,neighborhood_landmrk,neighborhood_meadowv,neighborhood_mitchel,neighborhood_npkvill,neighborhood_nwames,neighborhood_noridge,neighborhood_nridght,neighborhood_oldtown,neighborhood_swisu,neighborhood_sawyer,neighborhood_sawyerw,neighborhood_somerst,neighborhood_stonebr,neighborhood_timber,neighborhood_veenker,bldg_type_2fmcon,bldg_type_duplex,bldg_type_twnhs,bldg_type_twnhse,house_style_1.5fin,house_style_1.5unf,house_style_2.5fin,house_style_2.5unf,house_style_2story,house_style_sfoyer,house_style_slvl,roof_style_flat,roof_style_gambrel,roof_style_hip,roof_style_mansard,roof_style_shed,exterior1st_asbshng,exterior1st_asphshn,exterior1st_brkcomm,exterior1st_brkface,exterior1st_cblock,exterior1st_cemntbd,exterior1st_hdboard,exterior1st_imstucc,exterior1st_metalsd,exterior1st_plywood,exterior1st_precast,exterior1st_stucco,exterior1st_wd sdng,exterior1st_wdshing,mas_vnr_type_brkcmn,mas_vnr_type_brkface,mas_vnr_type_stone,foundation_brktil,foundation_pconc,foundation_slab,foundation_stone,foundation_wood,garage_type_2types,garage_type_basment,garage_type_builtin,garage_type_carport,garage_type_detchd,garage_type_na,misc_feature_gar2,misc_feature_othr,misc_feature_shed,misc_feature_tenc,sale_type_cod,sale_type_cwd,sale_type_con,sale_type_conld,sale_type_conli,sale_type_conlw,sale_type_new,sale_type_oth,sale_type_vwd,sale_condition_abnorml,sale_condition_adjland,sale_condition_alloca,sale_condition_family,sale_condition_partial,ms_sub_class_120,ms_sub_class_150,ms_sub_class_160,ms_sub_class_180,ms_sub_class_190,ms_sub_class_30,ms_sub_class_40,ms_sub_class_45,ms_sub_class_50,ms_sub_class_60,ms_sub_class_70,ms_sub_class_75,ms_sub_class_80,ms_sub_class_85,ms_sub_class_90,ms_zoning_a (agr),ms_zoning_c (all),ms_zoning_fv,ms_zoning_i (all),ms_zoning_rh,ms_zoning_rm,yr_sold_2007,yr_sold_2008,yr_sold_2009,yr_sold_2010
903231010,1539,141500,51.0,6120,4,3,5,6,0.0,3,2,3,3,1,1,0.0,1,0.0,927.0,927.0,3,1,4,1067,472,0,0.0,0.0,1,1,3,1,3,5,7,0,0,1,2.0,576.0,3,3,3,112,0,0,0,0,0,3,0,4,11.86005499606543,0,0,0,73,59,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
528142090,1836,280000,107.0,11362,3,3,8,5,42.0,4,3,5,3,2,6,1039.0,1,0.0,797.0,1836.0,5,1,4,1836,0,0,1.0,0.0,2,0,3,1,4,7,7,1,4,3,3.0,862.0,3,3,3,125,185,0,0,0,0,0,0,3,12.542544882151386,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
907200280,1026,150000,38.0,15240,3,3,5,8,0.0,4,4,4,3,1,6,198.0,3,688.0,140.0,1026.0,5,1,4,1026,0,0,1.0,0.0,1,1,3,1,3,5,7,0,0,1,1.0,308.0,3,3,3,316,85,0,0,0,0,3,0,6,11.918390573078392,0,0,0,33,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
528477040,1768,226700,75.0,9803,4,3,7,5,0.0,4,3,4,3,1,6,400.0,1,0.0,466.0,866.0,4,1,4,866,902,0,0.0,0.0,2,1,3,1,4,7,7,0,0,2,2.0,603.0,3,3,3,0,108,0,0,0,0,0,0,2,12.33138283649562,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
903206070,1738,153000,65.0,7010,4,3,5,5,0.0,3,3,3,3,1,3,175.0,1,0.0,849.0,1024.0,3,1,4,1144,594,0,0.0,0.0,2,0,3,1,3,6,7,1,4,1,1.0,240.0,3,3,2,0,30,0,0,0,0,0,0,7,11.938193200374572,0,0,0,73,58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
909428190,1640,224000,49.0,14778,3,3,6,7,72.0,4,3,3,3,1,4,728.0,1,0.0,568.0,1296.0,5,1,4,1640,0,0,1.0,0.0,1,0,3,1,4,7,7,1,4,1,2.0,924.0,3,3,3,108,0,0,216,0,0,0,0,11,12.319401330837175,0,0,1,54,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
528112040,1736,360000,95.0,11578,4,3,9,5,302.0,5,3,5,3,1,1,0.0,1,0.0,1736.0,1736.0,5,1,4,1736,0,0,0.0,0.0,2,0,3,1,5,7,7,1,4,2,3.0,834.0,3,3,3,319,90,0,0,0,0,0,0,7,12.793859310432293,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
528142040,2224,350000,74.0,8834,4,3,9,5,216.0,4,3,5,3,1,6,1170.0,1,0.0,292.0,1462.0,5,1,4,1462,762,0,1.0,0.0,2,1,4,1,5,10,7,1,4,3,3.0,738.0,3,3,3,184,0,0,0,0,0,0,0,6,12.765688433465597,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
902106060,2372,107500,60.0,6600,4,3,5,4,0.0,3,3,3,3,1,1,0.0,1,0.0,994.0,994.0,3,0,4,1378,994,0,0.0,0.0,2,0,4,2,3,11,5,0,0,2,1.0,432.0,3,3,3,0,287,0,0,0,0,0,0,12,11.585246126549857,0,0,0,117,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
527375100,1621,213000,49.0,9373,3,3,5,7,161.0,3,3,4,3,3,5,1333.0,2,168.0,120.0,1621.0,3,1,4,1621,0,0,1.0,0.0,2,0,3,1,3,7,7,2,2,2,2.0,478.0,3,3,3,0,0,0,0,490,0,0,0,6,12.269047444691562,0,0,1,34,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
527105070,1608,189500,88.0,10179,3,3,6,5,0.0,3,3,4,3,1,5,847.0,1,0.0,98.0,945.0,5,1,4,945,663,0,0.0,0.0,2,1,3,1,3,7,7,1,3,3,2.0,470.0,3,3,3,252,30,0,0,0,0,0,0,7,12.15214430350462,0,0,0,12,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
909277090,1273,155000,80.0,14680,3,3,5,4,0.0,3,3,3,3,1,3,793.0,1,0.0,480.0,1273.0,5,1,4,1273,0,0,0.0,0.0,1,0,2,1,3,5,7,0,0,1,1.0,307.0,3,3,3,483,0,0,0,115,0,3,0,6,11.951180395901384,0,0,0,49,49,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
527110130,1384,161500,56.0,8872,3,3,6,5,0.0,3,3,4,3,1,1,0.0,1,0.0,384.0,384.0,4,1,4,754,630,0,0.0,0.0,2,1,3,1,3,7,7,1,3,3,2.0,390.0,3,3,3,0,0,0,0,0,0,0,0,3,11.992260421644849,0,0,0,10,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
527375210,1193,158000,85.0,11050,3,3,7,5,0.0,3,3,3,3,1,5,636.0,1,0.0,540.0,1176.0,2,1,4,1193,0,0,0.0,0.0,2,0,3,1,3,5,7,1,3,1,2.0,506.0,3,3,3,40,0,0,0,0,0,0,0,8,11.970350312009105,0,0,0,34,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
533215030,1310,285000,65.0,4538,3,3,9,5,179.0,4,3,5,3,3,6,1004.0,1,0.0,306.0,1310.0,5,1,4,1310,0,0,1.0,0.0,1,1,1,1,4,5,7,1,3,2,2.0,545.0,3,3,3,277,45,0,0,0,0,0,0,7,12.560244459250788,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
906378100,1694,245350,64.0,10475,3,3,8,5,72.0,4,3,4,3,3,1,0.0,1,0.0,1694.0,1694.0,5,1,4,1694,0,0,0.0,0.0,2,0,3,1,4,7,7,0,0,2,3.0,776.0,3,3,3,160,33,0,0,0,0,0,0,2,12.41044104151805,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
527325090,1930,192000,61.0,11339,3,3,7,5,549.0,3,3,4,3,1,5,758.0,1,0.0,22.0,780.0,3,1,4,1085,845,0,1.0,0.0,2,1,4,1,4,9,7,1,3,3,2.0,481.0,3,3,3,192,72,0,0,0,0,0,0,3,12.165250651009918,0,0,1,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
526301100,1656,215000,141.0,31770,3,3,6,5,112.0,3,3,3,4,4,4,639.0,1,0.0,441.0,1080.0,2,1,4,1656,0,0,1.0,0.0,1,0,3,1,3,7,7,2,4,3,2.0,528.0,3,3,2,210,62,0,0,0,0,0,0,5,12.2783933071098,0,0,0,50,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
535178060,1196,139000,72.0,9000,4,3,6,5,74.0,3,3,4,3,1,2,616.0,1,0.0,580.0,1196.0,4,1,3,1196,0,0,1.0,0.0,1,0,2,1,3,6,7,1,4,2,1.0,297.0,3,3,3,0,44,0,0,0,0,0,0,5,11.842229212112828,0,0,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
903430090,1635,117000,59.0,5310,4,3,6,8,0.0,3,4,3,2,1,1,0.0,1,0.0,485.0,485.0,4,1,4,1001,634,0,0.0,0.0,1,0,2,1,4,5,7,0,0,1,1.0,255.0,2,3,3,394,0,0,0,0,0,0,0,6,11.669929213779891,0,1,0,96,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
534402140,1154,154000,49.0,11000,3,3,5,6,200.0,3,3,3,3,2,4,740.0,3,230.0,184.0,1154.0,5,1,4,1154,0,0,0.0,0.0,1,1,3,1,3,6,7,1,1,2,2.0,480.0,3,3,3,0,58,0,0,0,0,3,0,11,11.944707881395766,0,0,0,43,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
908225240,948,111000,75.0,10215,4,3,4,5,132.0,3,3,3,3,1,5,492.0,1,0.0,372.0,864.0,5,1,4,948,0,0,0.0,0.0,1,0,3,1,3,5,7,0,0,1,1.0,248.0,3,3,3,0,0,0,0,0,0,0,0,2,11.617285480294472,0,0,0,53,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
534451110,1203,110000,80.0,7015,3,3,5,4,161.0,3,3,3,3,1,2,185.0,1,0.0,524.0,709.0,3,1,4,979,224,0,1.0,0.0,1,0,3,1,4,5,7,1,3,1,1.0,352.0,3,3,3,0,0,248,0,0,0,0,0,7,11.608235644774552,0,0,0,59,59,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
914467040,1916,254900,85.0,11050,4,3,8,5,0.0,4,3,4,3,1,6,615.0,1,0.0,434.0,1049.0,5,1,4,1036,880,0,1.0,0.0,2,1,3,1,4,8,7,1,3,1,3.0,741.0,3,3,3,0,70,0,0,0,0,0,0,5,12.448626590364206,0,0,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
527451110,1365,125000,24.0,2368,4,3,5,6,312.0,3,3,3,3,1,2,765.0,1,0.0,0.0,765.0,3,1,4,765,600,0,0.0,0.0,1,1,3,1,3,7,6,0,0,1,2.0,440.0,3,3,3,0,36,0,0,0,0,0,0,5,11.736069016284436,0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
907262020,1729,200000,65.0,8158,4,3,7,5,214.0,4,3,4,3,1,1,0.0,1,0.0,860.0,860.0,5,1,4,860,869,0,0.0,0.0,2,1,3,1,4,7,7,0,0,3,2.0,542.0,3,3,3,386,63,0,0,0,0,0,0,8,12.206072645530174,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
527376110,1664,162900,78.0,10140,4,3,7,5,0.0,3,3,4,3,1,6,194.0,1,0.0,638.0,832.0,3,1,4,832,832,0,0.0,0.0,2,1,4,1,3,8,7,1,3,2,2.0,528.0,3,3,3,0,28,0,0,259,0,2,0,3,12.000891794590135,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904301375,904,61000,65.0,10020,3,1,1,1,0.0,2,2,2,1,4,4,350.0,1,0.0,333.0,683.0,4,0,3,904,0,0,1.0,0.0,0,1,1,1,2,4,3,0,0,0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,0,3,11.018629143155447,0,0,0,87,59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
905352070,1524,245000,82.0,20270,3,3,7,6,0.0,3,3,4,3,4,6,599.0,1,0.0,925.0,1524.0,3,1,4,1524,0,0,1.0,0.0,2,0,3,1,3,7,7,2,4,3,2.0,478.0,3,3,3,140,0,0,0,0,0,0,0,4,12.409013489526863,0,0,0,29,29,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
527145090,1280,180000,39.0,5070,3,3,8,5,0.0,4,3,4,3,2,1,0.0,1,0.0,1280.0,1280.0,5,1,4,1280,0,0,0.0,0.0,2,0,2,1,4,5,7,0,0,2,2.0,506.0,3,3,3,0,82,0,0,144,0,0,0,8,12.100712129872347,0,0,0,16,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
902427180,1382,110000,76.0,11800,4,3,4,7,0.0,3,3,0,0,0,0,0.0,0,0.0,0.0,0.0,5,1,4,1382,0,0,0.0,0.0,2,0,1,1,3,6,4,1,3,2,1.0,384.0,3,3,3,0,40,0,0,0,0,0,0,5,11.608235644774552,0,0,0,58,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
